
     0.450000      1.76800  0.000111842
     0.500000      1.76800  9.81732e-05
     0.530000      1.76800  9.58513e-05
     0.550000      1.76800  9.82539e-05
     0.580000      1.76800  9.30617e-05
     0.610000      1.76800  8.94208e-05
     0.630000      1.76800  8.67303e-05
     0.650000      1.76800  8.38809e-05
     0.680000      1.76800  7.84767e-05
     0.710000      1.76800  7.28971e-05
     0.730000      1.76800  7.22927e-05
     0.750000      1.76800  7.59293e-05
     0.780000      1.76800  9.69460e-05
     0.800000      1.76800  0.000125354
     0.830000      1.76800  0.000192958
     0.850000      1.76800  0.000246284
     0.880000      1.76800  0.000323197
     0.900000      1.76800  0.000363351
     0.930000      1.76800  0.000384131
     0.950000      1.76800  0.000370390
     0.980000      1.76800  0.000311495
      1.00000      1.76800  0.000257910
      1.02000      1.76800  0.000202070
      1.05000      1.76800  0.000131527
      1.07000      1.76800  9.95681e-05
      1.10000      1.76800  7.11186e-05
      1.12000      1.76800  6.08546e-05
      1.15000      1.76800  5.26245e-05
      1.17000      1.76800  4.93555e-05
      1.20000      1.76800  4.62190e-05
      1.22000      1.76800  4.46573e-05
      1.25000      1.76800  4.25674e-05
      1.27000      1.76800  4.15163e-05
      1.30000      1.76800  4.05965e-05
      1.32000      1.76800  4.05915e-05
      1.35000      1.76800  4.22322e-05
      1.37000      1.76800  4.40945e-05
      1.40000      1.76800  4.91635e-05
      1.42000      1.76800  5.30738e-05
      1.45000      1.76800  6.14357e-05
      1.47000      1.76800  6.90173e-05
      1.49000      1.76800  7.73899e-05
      1.50000      1.76800  8.24374e-05
      1.52000      1.76800  9.34105e-05
      1.55000      1.76800  0.000112397
      1.57000      1.76800  0.000126977
      1.60000      1.76800  0.000151440
      1.62000      1.76800  0.000169354
      1.68000      1.76800  0.000231565
      1.74000      1.76800  0.000298313
      1.80000      1.76800  0.000361010
      1.85000      1.76800  0.000403196
      1.91000      1.76800  0.000432817
      1.97000      1.76800  0.000432307
      2.03000      1.76800  0.000402873
      2.08000      1.76800  0.000358388
      2.14000      1.76800  0.000292153
      2.20000      1.76800  0.000223730
      2.25000      1.76800  0.000174244
      2.31000      1.76800  0.000128698
      2.35000      1.76800  0.000106404
      2.40000      1.76800  8.55734e-05
      2.45000      1.76800  7.14950e-05
      2.50000      1.76800  6.27777e-05
